customer_id,account_age_days,total_orders,total_returns,return_rate,avg_days_to_return,avg_order_value,high_value_return_ratio,payment_method,preferred_category,complaints_filed,refund_to_wallet_pref,is_risky_return
CUST12602,26,5,0,0.0,9.38,2027.61,0.151,Credit Card,Fashion,0,0,0
CUST12603,165,6,1,0.085,13.72,2329.54,0.031,Credit Card,Fashion,1,1,0
CUST12604,279,10,0,0.0,6.72,3315.32,0.455,COD,Beauty,0,0,0
CUST12605,144,10,3,0.251,8.45,1215.87,0.065,UPI,Electronics,0,0,1
CUST12606,1121,14,3,0.237,10.28,3948.73,0.133,COD,Beauty,0,0,1
CUST12607,141,8,1,0.159,6.3,2378.51,0.099,UPI,Beauty,0,0,0
CUST12608,547,12,4,0.367,2.45,876.3,0.639,UPI,Books,0,0,1
CUST12609,133,9,1,0.079,9.99,3649.61,0.31,Debit Card,Electronics,0,0,0
CUST12610,249,14,9,0.675,1.63,2916.22,0.584,Wallet,Fashion,0,1,1
CUST12611,571,6,1,0.09,9.31,3827.69,0.482,COD,Fashion,1,0,0
CUST12612,28,5,0,0.062,8.12,3422.36,0.357,UPI,Books,0,0,0
CUST12613,16,11,6,0.574,2.83,3086.04,0.579,COD,Footwear,1,1,1
CUST12614,487,7,1,0.096,4.82,2528.97,0.258,COD,Home & Kitchen,0,0,0
CUST12615,249,10,0,0.039,9.39,3830.18,0.146,UPI,Beauty,0,1,0
CUST12616,572,9,1,0.155,7.93,1626.44,0.279,Credit Card,Fashion,1,1,0
CUST12617,40,9,2,0.201,8.04,2266.72,0.061,UPI,Fashion,0,0,0
CUST12618,72,5,2,0.462,1.87,1369.02,0.975,Credit Card,Home & Kitchen,1,1,1
CUST12619,380,6,1,0.22,5.84,2406.55,0.305,Debit Card,Footwear,1,0,0
CUST12620,157,6,0,0.067,6.13,2910.58,0.295,UPI,Mobiles,0,0,0
CUST12621,220,9,1,0.059,2.19,1307.83,0.573,UPI,Fashion,0,0,0
CUST12622,27,11,1,0.109,7.16,1494.38,0.303,UPI,Electronics,0,1,0
CUST12623,243,7,2,0.337,3.15,2669.24,0.819,COD,Home & Kitchen,2,0,1
CUST12624,511,6,0,0.03,11.27,1116.09,0.267,COD,Home & Kitchen,2,0,0
CUST12625,304,10,0,0.0,2.9,1303.8,0.373,COD,Books,0,1,0
CUST12626,248,12,4,0.32,4.93,2258.51,0.114,COD,Fashion,0,1,1
CUST12627,369,6,1,0.129,12.39,1598.77,0.065,Debit Card,Beauty,0,0,0
CUST12628,257,9,1,0.092,6.52,4438.12,0.128,Credit Card,Fashion,0,0,0
CUST12629,84,9,1,0.076,8.98,1933.13,0.329,UPI,Fashion,0,1,0
CUST12630,42,11,2,0.178,11.96,1329.77,0.439,COD,Beauty,0,1,0
CUST12631,292,14,1,0.068,8.37,964.1,0.454,COD,Home & Kitchen,0,0,0
CUST12632,116,7,1,0.212,7.33,946.89,0.364,UPI,Electronics,0,1,0
CUST12633,427,14,3,0.247,6.99,586.68,0.614,Credit Card,Books,0,0,1
CUST12634,479,7,1,0.105,7.15,743.25,0.448,COD,Fashion,0,0,0
CUST12635,454,6,0,0.02,8.54,2256.68,0.226,Debit Card,Fashion,0,0,0
CUST12636,453,8,1,0.105,7.9,792.51,0.24,Credit Card,Electronics,1,0,0
CUST12637,13,9,1,0.083,6.99,1725.23,0.629,COD,Footwear,0,0,0
CUST12638,1189,8,0,0.0,7.56,3012.31,0.354,Credit Card,Fashion,1,1,0
CUST12639,178,7,4,0.564,1.65,803.39,0.679,COD,Electronics,1,1,1
CUST12640,548,10,2,0.166,7.33,1091.65,0.258,UPI,Beauty,0,1,0
CUST12641,82,8,4,0.48,3.71,4617.62,0.52,Credit Card,Footwear,1,1,1
CUST12642,190,5,0,0.038,9.45,1851.58,0.328,UPI,Fashion,1,1,0
CUST12643,373,10,4,0.359,9.69,2418.07,0.258,Credit Card,Footwear,0,0,1
CUST12644,116,12,2,0.176,5.87,2142.95,0.376,COD,Beauty,0,0,0
CUST12645,76,12,3,0.216,7.36,2355.04,0.247,COD,Fashion,0,0,0
CUST12646,51,10,0,0.0,8.71,1144.18,0.044,UPI,Mobiles,0,0,0
CUST12647,234,8,3,0.344,11.73,2520.15,0.187,Credit Card,Beauty,0,0,1
CUST12648,40,5,2,0.462,3.89,1225.48,0.563,UPI,Electronics,2,1,1
CUST12649,27,9,0,0.0,10.62,2162.96,0.521,UPI,Home & Kitchen,1,0,0
CUST12650,924,7,2,0.226,6.86,2091.43,0.336,Credit Card,Fashion,0,0,0
CUST12651,126,5,1,0.264,4.42,1209.74,0.111,Debit Card,Beauty,0,0,1
CUST12652,59,9,1,0.061,8.11,3158.15,0.429,COD,Beauty,0,0,0
CUST12653,296,7,1,0.196,10.37,2059.48,0.313,UPI,Fashion,2,0,0
CUST12654,272,9,1,0.158,7.43,5272.96,0.127,Wallet,Electronics,0,0,0
CUST12655,123,7,1,0.122,12.09,2468.54,0.107,Debit Card,Footwear,0,0,0
CUST12656,146,4,0,0.069,9.7,1245.08,0.323,UPI,Fashion,0,0,0
CUST12657,87,11,3,0.294,4.8,561.57,0.127,UPI,Mobiles,0,0,1
CUST12658,76,8,0,0.0,9.18,1755.46,0.421,COD,Home & Kitchen,1,1,0
CUST12659,199,6,2,0.281,6.78,1020.14,0.641,Debit Card,Footwear,0,1,1
CUST12660,65,12,1,0.124,12.85,2556.32,0.194,COD,Fashion,0,1,0
CUST12661,119,10,2,0.202,7.88,2303.79,0.474,UPI,Electronics,1,0,0
CUST12662,113,5,1,0.219,8.07,2375.94,0.526,Wallet,Fashion,0,0,0
CUST12663,612,6,1,0.156,9.46,674.16,0.058,UPI,Beauty,0,0,0
CUST12664,810,7,3,0.435,3.34,1895.19,0.513,COD,Electronics,2,1,1
CUST12665,173,2,0,0.077,6.63,2565.16,0.19,Credit Card,Electronics,0,0,0
CUST12666,67,11,2,0.19,7.97,1452.95,0.276,COD,Fashion,1,0,0
CUST12667,20,9,0,0.045,12.16,1168.9,0.572,UPI,Electronics,1,0,0
CUST12668,156,7,2,0.246,5.24,571.28,0.168,COD,Footwear,0,1,1
CUST12669,179,8,2,0.189,4.43,1933.85,0.41,Credit Card,Fashion,1,0,0
CUST12670,69,8,2,0.222,3.5,2106.7,0.312,Credit Card,Electronics,0,1,0
CUST12671,270,11,2,0.184,6.31,2914.06,0.3,UPI,Footwear,1,1,0
CUST12672,717,5,1,0.128,12.94,1479.27,0.276,Credit Card,Footwear,0,0,0
CUST12673,45,8,1,0.115,6.21,2516.37,0.53,COD,Footwear,0,0,0
CUST12674,120,10,1,0.124,8.16,904.61,0.273,Debit Card,Fashion,1,0,0
CUST12675,139,4,1,0.143,5.19,1697.4,0.348,COD,Home & Kitchen,0,1,0
CUST12676,273,7,1,0.088,12.64,775.5,0.393,Debit Card,Beauty,0,0,0
CUST12677,742,12,0,0.034,8.96,439.18,0.375,UPI,Footwear,0,0,0
CUST12678,95,8,1,0.141,9.63,1644.42,0.273,UPI,Fashion,0,0,0
CUST12679,67,16,1,0.087,7.84,2140.73,0.242,UPI,Mobiles,0,0,0
CUST12680,911,9,1,0.119,7.41,1438.49,0.306,UPI,Footwear,0,1,0
CUST12681,425,7,1,0.156,7.65,1474.31,0.151,COD,Footwear,0,0,0
CUST12682,386,6,1,0.194,9.26,3121.03,0.111,COD,Beauty,0,0,0
CUST12683,242,12,5,0.455,0.5,749.57,0.466,UPI,Fashion,1,1,1
CUST12684,424,11,2,0.15,1.82,1613.28,0.318,COD,Footwear,0,1,0
CUST12685,685,6,1,0.102,8.92,2896.99,0.076,COD,Home & Kitchen,0,1,0
CUST12686,421,8,3,0.396,3.36,637.69,0.312,UPI,Footwear,0,0,1
CUST12687,139,10,1,0.054,7.87,3029.92,0.354,Credit Card,Electronics,0,0,0
CUST12688,249,12,5,0.455,2.01,1151.95,0.545,UPI,Home & Kitchen,0,0,1
CUST12689,216,16,6,0.371,7.63,2127.06,0.116,UPI,Footwear,0,0,1
CUST12690,130,11,1,0.132,12.21,1079.38,0.081,UPI,Electronics,0,0,0
CUST12691,155,5,2,0.316,2.57,5192.26,0.332,COD,Mobiles,0,0,1
CUST12692,191,9,1,0.101,14.62,2058.42,0.271,COD,Home & Kitchen,1,0,0
CUST12693,237,5,0,0.091,6.58,365.96,0.261,COD,Fashion,0,1,0
CUST12694,86,6,1,0.101,10.1,1859.4,0.581,Credit Card,Electronics,0,0,0
CUST12695,233,9,1,0.165,6.61,1326.27,0.243,COD,Home & Kitchen,0,0,0
CUST12696,141,7,0,0.031,13.01,1085.35,0.148,UPI,Home & Kitchen,0,0,0
CUST12697,65,12,0,0.032,7.76,3880.22,0.507,UPI,Mobiles,0,1,0
CUST12698,819,10,2,0.184,10.55,302.3,0.142,COD,Footwear,0,0,0
CUST12699,368,6,0,0.082,5.2,1512.72,0.515,Credit Card,Fashion,0,0,0
CUST12700,259,7,3,0.443,2.29,2005.28,0.442,COD,Mobiles,3,1,1
CUST12701,243,10,1,0.115,4.97,2223.8,0.371,COD,Home & Kitchen,0,0,0
CUST12702,62,7,0,0.07,4.22,1614.2,0.305,COD,Electronics,0,0,0
CUST12703,38,16,1,0.075,3.26,3032.45,0.379,Credit Card,Electronics,0,0,0
CUST12704,822,12,4,0.316,7.85,1277.77,0.284,COD,Fashion,0,1,1
CUST12705,108,10,0,0.0,8.79,463.69,0.037,COD,Fashion,0,1,0
CUST12706,288,6,1,0.099,6.03,3538.01,0.062,COD,Home & Kitchen,2,0,0
CUST12707,125,8,1,0.097,9.9,2594.21,0.507,Credit Card,Electronics,0,0,0
CUST12708,31,11,1,0.055,1.93,173.2,0.399,Credit Card,Footwear,0,0,0
CUST12709,230,7,1,0.073,5.47,2256.14,0.245,UPI,Fashion,0,0,0
CUST12710,439,5,1,0.184,13.42,2757.34,0.276,COD,Fashion,0,0,0
CUST12711,263,10,1,0.106,7.05,3609.85,0.111,Debit Card,Fashion,0,1,0
CUST12712,262,6,2,0.304,5.54,2634.64,0.377,COD,Electronics,0,0,1
CUST12713,368,3,0,0.144,8.14,2830.31,0.28,Debit Card,Fashion,0,0,0
CUST12714,329,7,0,0.049,7.31,1105.34,0.112,Debit Card,Mobiles,0,0,0
CUST12715,25,6,4,0.611,2.93,1238.86,0.737,Credit Card,Mobiles,1,1,1
CUST12716,322,11,3,0.278,1.82,3814.29,0.691,COD,Beauty,1,0,1
CUST12717,128,2,1,0.254,3.86,3057.06,0.031,Debit Card,Electronics,0,0,1
CUST12718,255,8,1,0.105,1.66,2145.8,0.568,COD,Fashion,0,0,0
CUST12719,59,5,1,0.292,4.61,1978.21,0.305,COD,Fashion,0,1,1
CUST12720,240,7,2,0.245,2.64,1962.41,0.463,UPI,Mobiles,0,0,1
CUST12721,362,9,0,0.023,7.66,2910.26,0.362,COD,Fashion,0,0,0
CUST12722,311,5,0,0.098,8.72,1064.28,0.07,COD,Mobiles,0,0,0
CUST12723,286,13,4,0.272,5.35,1734.11,0.517,Debit Card,Fashion,0,0,1
CUST12724,548,9,1,0.062,3.1,350.78,0.193,COD,Mobiles,1,0,0
CUST12725,337,8,0,0.025,7.16,796.2,0.147,Debit Card,Fashion,0,1,0
CUST12726,1189,6,1,0.088,9.5,498.16,0.167,UPI,Electronics,0,0,0
CUST12727,137,4,0,0.096,8.26,1905.54,0.526,COD,Fashion,0,0,0
CUST12728,125,10,0,0.0,8.66,941.76,0.104,COD,Beauty,1,0,0
CUST12729,385,9,1,0.163,12.2,704.78,0.136,UPI,Fashion,0,0,0
CUST12730,244,10,2,0.166,7.8,7403.86,0.339,Debit Card,Electronics,0,1,0
CUST12731,12,8,5,0.592,3.37,2459.57,0.709,COD,Beauty,1,1,1
CUST12732,783,7,2,0.297,2.56,3644.57,0.642,COD,Fashion,1,0,1
CUST12733,868,8,2,0.291,11.15,1151.69,0.093,Credit Card,Electronics,0,0,1
CUST12734,123,10,0,0.031,13.74,1587.47,0.212,Credit Card,Home & Kitchen,1,0,0
CUST12735,1001,6,2,0.376,6.0,739.67,0.012,COD,Footwear,0,0,1
CUST12736,92,9,4,0.459,0.5,610.54,0.501,UPI,Fashion,2,1,1
CUST12737,70,4,0,0.098,8.05,2444.94,0.296,COD,Beauty,1,1,0
CUST12738,5,5,1,0.107,6.79,1329.8,0.584,UPI,Fashion,0,1,0
CUST12739,931,16,10,0.614,1.54,3010.63,0.641,COD,Electronics,2,1,1
CUST12740,726,3,0,0.107,12.43,1762.76,0.338,UPI,Fashion,0,0,0
CUST12741,130,6,1,0.124,12.68,3935.21,0.429,Credit Card,Mobiles,1,0,0
CUST12742,41,11,1,0.12,6.87,2181.23,0.409,Credit Card,Fashion,0,0,0
CUST12743,48,5,1,0.219,6.34,1472.02,0.164,Debit Card,Footwear,0,0,0
CUST12744,194,10,3,0.271,3.32,1512.77,0.624,Credit Card,Home & Kitchen,2,0,1
CUST12745,763,5,1,0.222,5.59,1485.13,0.408,UPI,Fashion,0,0,0
CUST12746,253,7,3,0.395,7.17,3283.7,0.404,Credit Card,Fashion,0,0,1
CUST12747,296,3,0,0.0,4.96,2368.51,0.255,COD,Fashion,0,0,0
CUST12748,29,8,0,0.015,11.69,1619.14,0.367,UPI,Fashion,1,0,0
CUST12749,537,15,8,0.55,1.24,2235.98,0.651,UPI,Fashion,1,0,1
CUST12750,452,12,2,0.203,4.07,844.71,0.264,Credit Card,Home & Kitchen,0,0,0
CUST12751,318,8,1,0.179,10.56,1373.62,0.065,COD,Electronics,1,0,0
CUST12752,35,10,1,0.083,8.99,858.71,0.44,UPI,Fashion,0,0,0
CUST12753,27,13,4,0.327,5.6,2226.84,0.211,COD,Home & Kitchen,0,0,1
CUST12754,15,10,1,0.09,10.25,792.19,0.181,COD,Fashion,0,1,0
CUST12755,65,7,0,0.008,9.05,1839.27,0.434,UPI,Fashion,0,0,0
CUST12756,368,7,2,0.339,4.36,2939.93,0.112,Debit Card,Fashion,1,1,1
CUST12757,359,11,1,0.096,7.16,1070.13,0.526,Credit Card,Electronics,0,0,0
CUST12758,324,11,2,0.209,8.56,1621.47,0.563,Debit Card,Electronics,0,0,0
CUST12759,26,13,1,0.039,13.6,1095.57,0.222,COD,Beauty,0,0,0
CUST12760,232,9,1,0.113,12.44,1880.69,0.466,UPI,Mobiles,0,0,0
CUST12761,1500,11,1,0.131,2.11,546.12,0.253,COD,Fashion,0,1,0
CUST12762,232,10,1,0.085,6.62,5802.41,0.279,Credit Card,Home & Kitchen,0,0,0
CUST12763,92,5,1,0.13,12.04,1424.21,0.297,Debit Card,Mobiles,0,0,0
CUST12764,873,8,1,0.086,11.62,603.66,0.348,UPI,Fashion,0,0,0
CUST12765,28,7,0,0.065,11.66,2689.98,0.155,UPI,Home & Kitchen,0,0,0
CUST12766,117,11,4,0.338,8.81,765.3,0.592,Credit Card,Beauty,0,0,1
CUST12767,1452,5,1,0.293,11.64,4008.11,0.258,Debit Card,Beauty,0,0,1
CUST12768,77,15,1,0.093,7.14,1200.98,0.088,UPI,Fashion,1,0,0
CUST12769,83,8,1,0.117,7.51,6341.15,0.441,UPI,Footwear,0,0,0
CUST12770,102,5,1,0.223,7.8,2886.26,0.179,Credit Card,Footwear,0,0,0
CUST12771,690,8,0,0.011,6.14,1133.63,0.408,COD,Home & Kitchen,0,0,0
CUST12772,1237,9,2,0.242,11.17,2451.37,0.257,Credit Card,Mobiles,0,0,1
CUST12773,137,7,1,0.211,4.37,3716.36,0.367,UPI,Fashion,0,0,0
CUST12774,366,12,2,0.135,8.32,614.97,0.181,COD,Fashion,0,0,0
CUST12775,253,9,0,0.017,10.01,1361.1,0.267,COD,Footwear,2,0,0
CUST12776,455,7,3,0.36,0.5,2931.72,0.737,Debit Card,Fashion,3,1,1
CUST12777,471,6,0,0.002,8.17,1265.67,0.107,UPI,Home & Kitchen,0,0,0
CUST12778,77,11,0,0.031,5.82,1822.27,0.38,UPI,Fashion,2,1,0
CUST12779,67,8,1,0.073,12.12,5107.36,0.538,Debit Card,Beauty,0,1,0
CUST12780,262,9,0,0.0,10.23,3508.08,0.328,Debit Card,Fashion,0,1,0
CUST12781,409,4,1,0.356,6.31,1785.4,0.124,COD,Electronics,0,0,1
CUST12782,31,5,1,0.132,10.44,428.57,0.136,COD,Fashion,0,0,0
CUST12783,649,8,1,0.132,4.11,969.24,0.049,UPI,Fashion,0,0,0
CUST12784,550,2,0,0.208,7.44,564.17,0.364,Debit Card,Beauty,0,0,0
CUST12785,749,3,1,0.475,3.35,4014.9,0.71,COD,Electronics,2,1,1
CUST12786,439,9,1,0.061,15.03,3931.22,0.246,UPI,Beauty,0,1,0
CUST12787,136,9,1,0.076,11.43,1780.39,0.247,Credit Card,Footwear,1,1,0
CUST12788,524,12,2,0.197,10.04,1383.04,0.365,COD,Electronics,0,0,0
CUST12789,70,9,2,0.217,11.68,2456.53,0.634,Credit Card,Electronics,0,0,0
CUST12790,39,5,0,0.082,7.5,3878.05,0.312,Credit Card,Home & Kitchen,0,0,0
CUST12791,103,3,0,0.084,4.36,2033.83,0.236,COD,Footwear,0,0,0
CUST12792,138,11,2,0.189,6.24,1926.0,0.41,COD,Footwear,0,1,0
CUST12793,356,7,1,0.087,7.25,4795.76,0.526,COD,Beauty,0,1,0
CUST12794,199,10,2,0.152,9.91,2842.0,0.242,UPI,Electronics,1,0,0
CUST12795,19,13,2,0.143,11.27,3057.32,0.376,Credit Card,Mobiles,0,0,0
CUST12796,697,10,2,0.212,5.26,633.82,0.452,UPI,Mobiles,0,0,0
CUST12797,167,7,1,0.111,4.04,1414.35,0.267,Wallet,Fashion,1,0,0
CUST12798,203,10,3,0.256,1.76,3054.58,0.591,UPI,Fashion,1,0,1
CUST12799,164,12,2,0.202,2.54,2205.76,0.13,COD,Footwear,0,0,0
CUST12800,364,4,3,0.68,0.72,2018.72,0.413,UPI,Fashion,1,1,1
CUST12801,62,7,1,0.107,10.96,1904.7,0.282,UPI,Home & Kitchen,0,0,0
CUST12802,355,8,2,0.213,1.94,1088.11,0.125,Credit Card,Beauty,0,0,0
CUST12803,250,5,0,0.054,14.31,351.87,0.321,Wallet,Mobiles,0,1,0
CUST12804,338,12,0,0.02,14.17,3849.18,0.286,UPI,Mobiles,1,1,0
CUST12805,499,6,0,0.002,10.73,2234.38,0.609,COD,Fashion,0,0,0
CUST12806,159,8,0,0.048,16.29,2702.95,0.337,UPI,Beauty,1,1,0
CUST12807,289,7,5,0.655,1.15,2122.78,0.517,UPI,Beauty,1,0,1
CUST12808,129,12,0,0.027,7.84,2132.63,0.5,Debit Card,Home & Kitchen,0,1,0
CUST12809,399,4,0,0.073,10.18,2327.37,0.054,Credit Card,Fashion,0,0,0
CUST12810,557,3,0,0.027,7.97,320.03,0.627,Credit Card,Books,0,0,0
CUST12811,359,8,2,0.286,4.35,1031.13,0.325,COD,Fashion,0,1,1
CUST12812,60,10,1,0.103,12.03,3959.51,0.351,Debit Card,Beauty,1,0,0
CUST12813,565,9,0,0.0,8.35,1477.1,0.569,Wallet,Fashion,0,0,0
CUST12814,244,8,1,0.125,9.9,2584.89,0.403,UPI,Beauty,0,0,0
CUST12815,1000,10,2,0.181,6.3,1384.08,0.337,COD,Mobiles,0,0,0
CUST12816,348,13,2,0.13,13.07,1703.18,0.366,UPI,Mobiles,0,0,0
CUST12817,396,8,1,0.126,5.18,1127.4,0.486,COD,Footwear,0,0,0
CUST12818,251,8,0,0.056,12.91,7205.4,0.548,COD,Electronics,0,0,0
CUST12819,497,9,5,0.603,0.51,5779.12,0.788,COD,Fashion,0,1,1
CUST12820,43,7,1,0.126,11.98,1473.09,0.449,COD,Home & Kitchen,0,0,0
CUST12821,85,9,2,0.199,5.71,986.9,0.127,Debit Card,Books,0,0,0
CUST12822,210,7,1,0.177,10.29,1880.93,0.454,Debit Card,Footwear,2,1,0
CUST12823,16,8,0,0.023,8.65,561.9,0.405,COD,Footwear,1,1,0
CUST12824,295,5,1,0.115,10.16,3986.76,0.083,COD,Fashion,0,0,0
CUST12825,149,10,0,0.038,6.01,722.54,0.384,COD,Electronics,0,0,0
CUST12826,132,11,1,0.049,15.12,1445.24,0.329,Credit Card,Beauty,0,0,0
CUST12827,74,6,1,0.089,12.15,895.62,0.319,Credit Card,Beauty,1,0,0
CUST12828,165,3,0,0.005,7.44,1224.33,0.188,Debit Card,Fashion,0,0,0
CUST12829,59,6,1,0.218,6.46,1065.4,0.217,Debit Card,Beauty,0,0,0
CUST12830,457,11,1,0.091,8.21,1222.19,0.275,Credit Card,Footwear,2,0,0
CUST12831,55,7,1,0.126,6.7,1303.92,0.099,Credit Card,Home & Kitchen,0,1,0
CUST12832,107,5,2,0.342,3.53,1241.55,0.599,COD,Electronics,1,1,1
CUST12833,47,8,1,0.127,10.24,1901.49,0.204,Debit Card,Electronics,0,0,0
CUST12834,133,8,0,0.008,6.9,1656.92,0.038,COD,Electronics,0,0,0
CUST12835,243,7,2,0.272,10.36,3354.91,0.441,Credit Card,Footwear,0,0,1
CUST12836,487,9,0,0.0,7.82,1770.18,0.352,Credit Card,Mobiles,1,0,0
CUST12837,1225,6,1,0.165,5.36,2226.3,0.537,UPI,Fashion,1,0,0
CUST12838,216,5,1,0.146,5.7,5059.55,0.375,Credit Card,Home & Kitchen,0,0,0
CUST12839,249,4,1,0.233,6.94,735.86,0.106,UPI,Home & Kitchen,1,0,1
CUST12840,288,11,0,0.009,9.45,1853.59,0.139,Credit Card,Fashion,1,1,0
CUST12841,567,8,0,0.025,11.88,1595.86,0.148,COD,Electronics,1,0,0
CUST12842,433,6,1,0.104,7.58,2928.09,0.174,COD,Beauty,0,0,0
CUST12843,395,7,0,0.032,12.89,1974.82,0.379,COD,Fashion,1,1,0
CUST12844,531,6,1,0.154,8.61,297.79,0.298,COD,Fashion,0,0,0
CUST12845,165,7,1,0.076,8.9,1099.39,0.089,Credit Card,Electronics,0,0,0
CUST12846,11,11,0,0.006,6.48,4262.3,0.51,COD,Electronics,0,0,0
CUST12847,423,5,1,0.152,3.75,868.87,0.208,Debit Card,Mobiles,0,0,0
CUST12848,10,6,0,0.037,9.43,1808.27,0.405,Wallet,Mobiles,0,1,0
CUST12849,317,16,1,0.085,7.65,4346.17,0.244,UPI,Beauty,1,1,0
CUST12850,603,13,1,0.08,6.79,547.2,0.469,COD,Home & Kitchen,1,0,0
CUST12851,151,4,3,0.634,3.2,1943.59,0.704,UPI,Electronics,0,0,1
CUST12852,30,12,5,0.388,7.31,3335.33,0.178,COD,Beauty,0,1,1
CUST12853,950,11,1,0.112,7.11,2690.74,0.265,UPI,Fashion,0,1,0
CUST12854,101,12,0,0.032,5.08,287.66,0.402,UPI,Fashion,0,1,0
CUST12855,371,5,0,0.088,8.51,2232.46,0.084,Credit Card,Electronics,0,0,0
CUST12856,307,7,0,0.068,3.01,3220.29,0.516,Credit Card,Footwear,0,1,0
CUST12857,229,7,0,0.068,9.43,2467.24,0.407,UPI,Footwear,0,1,0
CUST12858,534,5,3,0.511,3.24,3355.52,0.521,Credit Card,Fashion,1,0,1
CUST12859,616,10,1,0.125,9.67,934.79,0.583,COD,Fashion,1,0,0
CUST12860,217,7,2,0.341,7.89,492.39,0.178,COD,Footwear,0,0,1
CUST12861,423,10,2,0.18,2.53,4811.83,0.025,COD,Footwear,0,0,0
CUST12862,872,12,1,0.081,13.52,2426.12,0.673,UPI,Fashion,1,0,0
CUST12863,133,9,1,0.097,5.79,1642.29,0.055,COD,Footwear,0,0,0
CUST12864,84,9,0,0.046,6.17,4991.39,0.197,Wallet,Electronics,0,1,0
CUST12865,127,5,0,0.084,6.64,2261.04,0.28,UPI,Home & Kitchen,0,0,0
CUST12866,75,4,0,0.051,10.29,7359.03,0.445,Wallet,Beauty,0,0,0
CUST12867,590,9,1,0.125,5.27,2239.09,0.139,COD,Fashion,0,0,0
CUST12868,290,8,1,0.129,9.05,3251.82,0.322,COD,Mobiles,0,0,0
CUST12869,481,7,2,0.227,6.83,3624.2,0.383,COD,Fashion,0,0,0
CUST12870,254,8,5,0.634,3.0,1332.67,0.744,Debit Card,Fashion,0,1,1
CUST12871,89,5,0,0.084,2.65,1631.18,0.316,COD,Electronics,0,1,0
CUST12872,207,7,1,0.09,8.56,2728.26,0.483,Credit Card,Home & Kitchen,1,1,0
CUST12873,160,9,0,0.05,8.86,627.22,0.352,Credit Card,Beauty,1,1,0
CUST12874,427,11,0,0.004,6.24,901.44,0.14,UPI,Home & Kitchen,0,1,0
CUST12875,61,2,1,0.252,2.38,1955.96,0.85,UPI,Fashion,1,1,1
CUST12876,31,11,2,0.211,8.5,1055.21,0.135,COD,Mobiles,0,0,0
CUST12877,1381,8,1,0.181,2.61,1341.86,0.062,Debit Card,Home & Kitchen,0,0,0
CUST12878,424,9,4,0.433,2.4,1197.67,0.809,UPI,Home & Kitchen,0,0,1
CUST12879,62,8,1,0.094,8.08,2029.83,0.074,COD,Fashion,0,0,0
CUST12880,339,5,1,0.242,2.3,3303.98,0.102,UPI,Home & Kitchen,0,0,1
CUST12881,140,6,1,0.125,7.19,1361.89,0.213,UPI,Electronics,0,1,0
CUST12882,239,17,3,0.195,9.98,1156.94,0.242,Debit Card,Home & Kitchen,0,0,0
CUST12883,901,6,1,0.12,9.67,896.56,0.519,Credit Card,Home & Kitchen,1,0,0
CUST12884,266,13,2,0.181,11.22,2314.62,0.371,UPI,Electronics,0,0,0
CUST12885,78,6,1,0.136,10.8,2370.32,0.03,COD,Mobiles,0,1,0
CUST12886,418,10,1,0.066,7.34,2563.26,0.109,Credit Card,Footwear,1,1,0
CUST12887,70,3,1,0.194,6.74,1318.72,0.144,Debit Card,Home & Kitchen,0,0,0
CUST12888,275,12,4,0.315,6.77,3139.38,0.153,Credit Card,Fashion,1,0,1
CUST12889,35,10,1,0.07,6.65,1727.11,0.225,UPI,Footwear,1,0,0
CUST12890,117,11,0,0.001,8.07,3511.78,0.359,Credit Card,Home & Kitchen,0,0,0
CUST12891,176,5,4,0.755,1.98,1196.57,0.554,Credit Card,Home & Kitchen,1,0,1
CUST12892,480,8,0,0.018,11.63,1003.87,0.361,COD,Books,0,0,0
CUST12893,49,8,0,0.036,5.87,3377.67,0.023,COD,Mobiles,0,0,0
CUST12894,1278,10,1,0.1,9.34,963.46,0.227,Credit Card,Beauty,0,1,0
CUST12895,38,12,0,0.008,9.19,4758.22,0.462,COD,Beauty,0,0,0
CUST12896,115,10,1,0.135,6.26,2234.72,0.208,UPI,Mobiles,0,0,0
CUST12897,339,11,3,0.281,7.18,3358.85,0.557,COD,Fashion,1,0,1
CUST12898,128,8,2,0.261,4.0,1389.23,0.859,Credit Card,Home & Kitchen,0,0,1
CUST12899,222,7,1,0.075,4.06,2681.16,0.212,COD,Electronics,1,0,0
CUST12900,685,7,1,0.111,8.24,2821.99,0.282,UPI,Fashion,1,0,0
CUST12901,205,7,1,0.104,6.3,790.76,0.423,Debit Card,Beauty,0,1,0
CUST12902,181,6,0,0.029,11.0,2721.29,0.224,UPI,Home & Kitchen,1,0,0
CUST12903,37,7,0,0.0,10.47,967.11,0.062,Credit Card,Home & Kitchen,2,0,0
CUST12904,190,8,1,0.103,8.11,1996.84,0.457,UPI,Electronics,1,1,0
CUST12905,177,6,1,0.186,5.47,1819.18,0.271,UPI,Fashion,0,0,0
CUST12906,294,6,4,0.61,0.64,1270.33,0.701,UPI,Beauty,1,0,1
CUST12907,406,11,1,0.075,7.01,1785.77,0.495,COD,Footwear,0,0,0
CUST12908,89,6,2,0.286,6.07,4746.4,0.155,COD,Footwear,0,1,1
CUST12909,206,10,1,0.051,12.26,3120.85,0.143,UPI,Fashion,1,1,0
CUST12910,102,4,0,0.076,4.66,871.24,0.609,Debit Card,Beauty,0,0,0
CUST12911,380,12,0,0.035,6.86,552.75,0.259,Debit Card,Footwear,0,0,0
